,logfc,p
ENSG00000258810.1,3.92557392454731,0.0049685625306792
ENSG00000268903.1,3.92459620944526,0.0049656988226474
ENSG00000259162.2,3.91016192276499,0.0011770222782791
ENSG00000162888.4,3.89092982616034,3.28689526186739e-08
ENSG00000244731.8,3.88295839377177,0.0062426062999183
ENSG00000257017.10,3.88292882417631,0.0077096073909567
ENSG00000254545.1,3.88168428886083,0.0065913930854452
ENSG00000252274.1,3.87423896662192,0.0059251927655455
ENSG00000101447.15,3.85920126514604,2.86672027109792e-15
ENSG00000263513.6,3.85646527020144,0.0016044775408005
ENSG00000163563.8,3.84897547468661,0.0001184631474888
ENSG00000289182.1,3.84476416130729,0.0001059533941034
ENSG00000226874.1,3.82890846842345,0.0068211444974302
ENSG00000250995.1,3.82590897337582,0.0089073212612318
ENSG00000203747.12,3.81970346025083,4.79731832382935e-06
ENSG00000175513.9,3.81964814181421,0.0083999730895867
ENSG00000246100.5,3.81514267373847,1.07923138953714e-32
ENSG00000102384.14,3.80869304181242,6.66218634690083e-35
ENSG00000135824.12,3.80434829268728,6.67102933403815e-06
ENSG00000287823.1,3.79417896785384,5.22895125895315e-10
ENSG00000184445.12,3.79352275310023,3.62621450999003e-144
ENSG00000163449.11,3.7887283766598,8.72291774186733e-14
ENSG00000278058.1,3.7866583141987,0.0140727710110795
ENSG00000274372.5,3.78402786086892,0.004372377881179
ENSG00000171631.16,3.78014012329876,5.68843744989076e-130
ENSG00000092853.14,3.77706155943115,2.94520883536885e-104
ENSG00000250979.1,3.76837800054192,7.66343353325137e-06
ENSG00000230606.11,3.76654886241001,0.0036737891889709
ENSG00000131153.9,3.76382118074752,6.674557511156959e-34
ENSG00000255624.4,3.76312694790444,0.0045391132046247
ENSG00000213316.10,3.76157445777267,0.0017146133291383
ENSG00000225032.5,3.75381542674039,4.89127426081373e-13
ENSG00000287091.1,3.75321042721429,0.0017608601054726
ENSG00000235568.7,3.74534365607885,2.51190200165569e-154
ENSG00000259668.6,3.74439292082795,4.18852589094778e-14
ENSG00000162881.6,3.74205277245398,8.60245059241994e-13
ENSG00000038427.16,3.7391687579777,7.6343589696634e-09
ENSG00000256574.8,3.73890361778114,0.0052879897164252
ENSG00000268117.1,3.73573018812986,0.0181820782087674
ENSG00000075826.17,3.73076835909316,1.30367533451342e-14
ENSG00000151725.12,3.72841814566461,4.95528700749022e-53
ENSG00000289041.1,3.72327033708667,0.0019788323470869
ENSG00000137807.16,3.71664416623948,4.497846977525381e-58
ENSG00000120659.15,3.71525890626112,0.0050687207600252
ENSG00000142512.15,3.71338970119602,4.73012888562897e-08
ENSG00000156802.13,3.71225244591192,5.61510412995522e-288
ENSG00000197299.13,3.70946736889969,3.96094388489588e-53
ENSG00000119457.8,3.70726914744351,0.0152904094602638
ENSG00000234338.1,3.70291874620638,0.0025477455409073
ENSG00000166578.10,3.70290247041713,8.26812402889346e-19
ENSG00000009790.15,3.69904316102347,7.78227563363695e-60
ENSG00000228838.1,3.69505300317647,0.0113723287948291
ENSG00000186583.12,3.6916377998188,0.0001893939214439
ENSG00000232850.3,3.69062353248111,0.0178845767656371
ENSG00000172243.18,3.69045434466583,3.16086910855907e-29
ENSG00000242578.1,3.68611680956616,0.0129604629582477
ENSG00000285416.1,3.68023736554495,0.0137047685834076
ENSG00000171049.9,3.68012904396467,3.13192449019353e-06
ENSG00000199753.1,3.67408160404237,0.0049490416360928
ENSG00000252768.1,3.6692107792265,0.0065140753533527
ENSG00000000460.17,3.66343671478311,1.04042666247484e-33
ENSG00000228915.3,3.66285229179556,0.0154197634279045
ENSG00000172123.13,3.66268387089156,9.891140501343841e-20
ENSG00000271966.1,3.66117958425674,0.016743362047107
ENSG00000145217.14,3.65998594067188,4.28372924696425e-17
ENSG00000271013.1,3.6589618316136,0.005818766751283
ENSG00000186831.11,3.6560400467986,0.0035703433078919
ENSG00000258227.7,3.6559348051262,3.64658324960213e-59
ENSG00000100156.12,3.65347788254778,1.75957922728106e-05
ENSG00000111788.10,3.6485060299416,8.58003146773828e-08
ENSG00000286909.1,3.63433579604628,0.0166897191237514
ENSG00000178199.14,3.62842415326499,6.49945446956934e-79
ENSG00000112297.18,3.62745704336039,5.20672544229135e-116
ENSG00000276603.1,3.61980429499512,0.0154314427081863
ENSG00000091651.9,3.61885625774272,4.418994797724249e-56
ENSG00000137558.9,3.6139678104088,2.15596461302596e-06
ENSG00000227536.1,3.61307024652367,0.0157780493772389
ENSG00000260583.1,3.6117787769675,0.0238312985468276
ENSG00000253698.1,3.61020649405692,0.0072004628556584
ENSG00000153214.11,3.60176406815101,0.0
ENSG00000221518.1,3.59496478832426,0.0086920727527798
ENSG00000110665.12,3.58325491323851,1.05806546902681e-37
ENSG00000137473.19,3.574999187392,0.0003553876625061
ENSG00000160298.18,3.57114098846111,1.67177255897647e-23
ENSG00000136492.10,3.57036748057701,1.12559346045291e-26
ENSG00000260517.3,3.56836315303513,0.0096884421059178
ENSG00000169248.13,3.56759951563358,0.0281406882840653
ENSG00000116830.12,3.56375296923953,1.0661144301374999e-81
ENSG00000074706.14,3.56358147768731,7.26641823877372e-80
ENSG00000187474.5,3.55899606093697,0.0037261967823343
ENSG00000279989.1,3.55618225483767,0.0047186419105925
ENSG00000267274.1,3.55419394732734,0.0182250448487436
ENSG00000279447.1,3.5517876277588,3.34236085171294e-06
ENSG00000229029.2,3.5504395627281,0.0195297924513395
ENSG00000184574.10,3.54649352034125,2.62322743780071e-07
ENSG00000276505.1,3.54572133867625,0.0216291284957155
ENSG00000234390.4,3.5454975353194,0.0210573902290523
ENSG00000206530.11,3.54402612903784,7.18948105160412e-24
ENSG00000259954.1,3.53978274687431,0.0211100959210028
ENSG00000280211.1,3.53378577652184,0.009374286490243
ENSG00000137078.10,3.5314883842343,5.20955479077735e-08
ENSG00000240522.1,3.52300914563829,0.0084014571095072
ENSG00000277744.1,3.51864178840105,0.0109376892517109
ENSG00000134057.15,3.5123661672112,3.06259960198489e-75
ENSG00000227719.1,3.50942262998118,0.0083959186186798
ENSG00000277548.1,3.5091621830945,0.0109519320407365
ENSG00000288156.1,3.50619892936148,1.4339178265181102e-15
ENSG00000113108.20,3.50189944968802,4.04723126441021e-78
ENSG00000238086.5,3.50082420517409,0.0271803053578961
ENSG00000259881.1,3.49993189360009,0.0290728338324282
ENSG00000005379.17,3.49737469228967,8.00436354708117e-44
ENSG00000251520.1,3.49585500817574,0.0216439090076395
ENSG00000272217.1,3.49585500817574,0.0216439090076395
ENSG00000176659.10,3.49352189235519,4.691106195472561e-15
ENSG00000276166.1,3.48519238754388,0.0212056265232312
ENSG00000246898.2,3.48442850607708,0.0057983033063047
ENSG00000086288.12,3.48287640821509,0.009052120841766
ENSG00000167549.19,3.47870254707215,0.0005663640598271
ENSG00000026036.22,3.47442302228744,0.0001229172467764
ENSG00000272419.6,3.4728085705089,5.05558047470288e-05
ENSG00000184661.14,3.46962747324501,8.908433667383081e-47
ENSG00000236668.3,3.46798641351498,0.0107816638939386
ENSG00000254054.3,3.46698380596383,2.92775907658447e-05
ENSG00000244480.1,3.46571011469983,0.0048595208416788
ENSG00000169508.7,3.46409648336887,5.554468191331951e-87
ENSG00000173218.15,3.4631621931708,3.6277707516025e-53
ENSG00000244682.8,3.4592148260142,0.0115478287855452
ENSG00000101412.13,3.45919354898161,3.2703336812805303e-75
ENSG00000108798.9,3.45899684911185,4.76441234238729e-18
ENSG00000157017.16,3.45741196829483,8.7955488977977e-13
ENSG00000204116.12,3.45687130768166,9.334236007541821e-19
ENSG00000101342.10,3.45674722515659,0.0099738768708138
ENSG00000120500.19,3.45625683787037,0.0097834003643599
ENSG00000265743.1,3.45369564819429,1.03875224727654e-07
ENSG00000185477.5,3.45034333722238,4.16185832632125e-99
ENSG00000253217.1,3.44986722683527,0.0259149014125022
ENSG00000268758.7,3.4469828957069,1.12291388574368e-56
ENSG00000156172.6,3.44665778554501,2.18176129391343e-06
ENSG00000138658.16,3.44564659206793,1.13281519190497e-35
ENSG00000047597.7,3.44347909366205,1.21707192485529e-28
ENSG00000146243.14,3.44324479130071,2.1235057414185698e-18
ENSG00000187796.15,3.44246246200382,2.10659016651162e-194
ENSG00000284773.1,3.44137808282436,0.0248246375136257
ENSG00000175643.10,3.44001053382594,3.60661571427081e-11
ENSG00000134716.11,3.43834972275329,0.0120195582001234
ENSG00000273024.6,3.43719141802771,0.0260634202594571
ENSG00000260645.2,3.43680849869332,0.0302727311041858
ENSG00000274460.1,3.43602533078057,0.0076768212504855
ENSG00000259250.1,3.433301527201,0.0052707414798784
ENSG00000258559.2,3.42595402354331,0.0009404215351846
ENSG00000276289.5,3.42386982324404,0.0067262127483841
ENSG00000167208.16,3.42287681640184,3.83517414514184e-83
ENSG00000242611.2,3.4224328448775,4.9043633330539e-05
ENSG00000198416.9,3.42220244334543,0.0007508535350145
ENSG00000279930.1,3.42090989245371,0.0262765606614346
ENSG00000278531.1,3.42090989245371,0.0262765606614346
ENSG00000272745.1,3.41700480127742,0.0419470799090833
ENSG00000114013.16,3.41699518572592,1.79210972083493e-18
ENSG00000226791.8,3.41690609240961,3.14559175615345e-09
ENSG00000178999.13,3.41377166148518,8.10301783720854e-18
ENSG00000187790.11,3.41073871297046,5.601259346325591e-32
ENSG00000165168.8,3.40825772379483,4.54459189585303e-146
ENSG00000235217.6,3.40802278843039,8.65332607168373e-05
ENSG00000134690.11,3.40755414805909,6.38581783078337e-54
ENSG00000013573.17,3.40715775721303,1.39310555142071e-74
ENSG00000076382.17,3.40647584615167,1.5634602209254198e-83
ENSG00000165325.15,3.40377634549803,0.0113286754609779
ENSG00000068489.13,3.402830180793,9.95340091088613e-74
ENSG00000253347.1,3.40043297479853,0.043003519501341
ENSG00000188626.7,3.39674370535762,0.0001450352509755
ENSG00000075702.19,3.39441216896707,3.84048777260162e-42
ENSG00000271270.8,3.3934573217795,2.7062862120468302e-46
ENSG00000132016.12,3.39122819853715,2.16855671683961e-06
ENSG00000227258.7,3.39071907571577,0.0063989375863183
ENSG00000251050.1,3.38889496565769,0.0410888478486303
ENSG00000092529.25,3.38343694958181,2.80271779597869e-05
ENSG00000234993.1,3.38263445481608,0.0154692345688103
ENSG00000264343.7,3.38079700861007,0.0394339863584697
ENSG00000126861.5,3.38020372341386,1.05344433079281e-09
ENSG00000233231.1,3.37975995402899,0.0001021967536783
ENSG00000217555.13,3.3778689092448,0.0069287428810821
ENSG00000151503.14,3.37765626528756,4.055451744277381e-245
ENSG00000212916.6,3.37638593840615,1.6720865930408002e-36
ENSG00000183814.16,3.37422723441487,3.1487615605256e-43
ENSG00000171051.9,3.36938032547546,5.78554568188785e-12
ENSG00000161643.13,3.36895639992791,5.82063614338259e-39
ENSG00000172824.16,3.36861428978181,2.16583747156246e-05
ENSG00000286977.1,3.36585572028789,0.0352378960743354
ENSG00000278864.1,3.3644234345835,3.31762394098958e-10
ENSG00000271816.1,3.36263841900178,0.0301565087661162
ENSG00000138346.15,3.36015798579241,1.3305662401351702e-23
ENSG00000149634.5,3.35966545761477,0.0179453134714723
ENSG00000232721.3,3.35704235186177,0.0311772846077909
ENSG00000288875.1,3.35625213633652,0.0302615764867122
ENSG00000236383.9,3.35281155235594,1.7193235528404302e-15
ENSG00000071246.11,3.352308959349,8.89525039214571e-262
ENSG00000180871.8,3.34878165700147,1.87286853921454e-06
ENSG00000151117.9,3.34134967642258,1.58531105417481e-66
ENSG00000101349.17,3.34055905040353,0.0406328952006755
ENSG00000258057.6,3.34035932709248,0.0328771897709149
