gene_id,MFL01,MFL02,MFL03,MFL04,MFN01,MFN02,MFN03,MFN04
ENSG00000180229.12,24,29,16,30,16,28,26,16
ENSG00000277322.1,0,1,0,0,0,0,0,0
ENSG00000181984.11,1,0,0,0,0,1,0,1
ENSG00000258916.2,1,0,0,0,0,0,0,0
ENSG00000258707.2,0,1,0,3,0,0,0,0
ENSG00000278626.1,0,0,1,1,1,0,3,4
ENSG00000258590.5,3,5,7,3,12,19,20,19
ENSG00000279628.1,0,1,0,0,2,2,2,2
ENSG00000260409.1,1,0,1,2,0,5,8,1
ENSG00000259025.1,0,0,0,0,0,0,0,0
ENSG00000258771.1,0,1,0,2,0,0,0,0
ENSG00000279595.1,0,0,0,0,0,0,0,0
ENSG00000258684.2,1,1,2,0,0,0,0,0
ENSG00000258883.1,0,1,0,0,0,0,0,0
ENSG00000237161.4,3,2,2,1,1,0,1,2
ENSG00000247765.2,0,0,0,0,1,1,1,0
ENSG00000258415.2,1,0,0,0,0,1,1,0
ENSG00000268531.3,0,0,0,0,0,1,0,1
ENSG00000258712.2,0,0,0,0,0,1,0,0
ENSG00000284834.1,0,0,0,0,0,0,0,0
ENSG00000281087.1,12,18,5,15,5,2,5,1
ENSG00000258997.2,0,0,1,0,1,0,0,0
ENSG00000223877.4,12,7,7,7,3,4,7,8
ENSG00000258732.1,0,0,1,0,0,0,0,0
ENSG00000274835.1,0,0,0,0,0,0,0,0
ENSG00000273679.1,1,3,1,0,0,0,0,0
ENSG00000185182.14,0,0,0,1,0,0,0,0
ENSG00000275363.1,0,0,0,0,0,1,0,0
ENSG00000277865.5,1,0,0,0,0,0,0,0
ENSG00000276550.5,958,1126,813,980,895,934,1051,898
ENSG00000277561.5,1,6,3,0,8,14,4,8
ENSG00000276141.4,6,10,7,4,9,4,7,5
ENSG00000283273.1,0,0,0,0,0,0,2,1
ENSG00000277867.1,0,0,0,0,1,0,0,0
ENSG00000275325.4,3,0,1,3,0,0,1,0
ENSG00000277755.1,0,0,0,0,0,0,0,0
ENSG00000274253.6,2,1,0,1,3,1,3,1
ENSG00000259425.5,0,3,0,0,0,1,3,1
ENSG00000170113.16,329,311,286,296,349,352,400,378
ENSG00000140157.16,1240,1230,925,1068,807,1039,1169,1027
ENSG00000273749.5,7890,7129,6083,7193,8164,8239,10378,8944
ENSG00000275835.5,234,202,189,196,315,346,389,350
ENSG00000276172.1,1,0,1,0,1,0,0,0
ENSG00000273976.2,0,0,0,0,0,0,1,0
ENSG00000175676.15,0,1,0,1,0,0,0,1
ENSG00000274099.1,0,0,0,1,0,0,0,0
ENSG00000278552.1,0,0,0,0,0,0,0,0
ENSG00000274471.2,17,24,10,12,34,38,33,27
ENSG00000273756.5,0,0,0,0,0,0,0,0
ENSG00000261739.2,2,1,0,1,4,2,3,2
ENSG00000286598.1,0,0,0,0,0,0,0,0
ENSG00000174450.13,0,0,0,0,0,0,0,0
ENSG00000260978.2,5,2,5,6,3,7,5,4
ENSG00000179455.10,27,20,20,23,32,36,41,32
ENSG00000254585.5,0,0,0,0,0,0,0,0
ENSG00000182636.8,0,0,0,0,0,0,0,1
ENSG00000206616.1,0,0,0,0,0,0,0,0
ENSG00000260232.4,0,0,0,0,0,0,0,0
ENSG00000259905.7,1,0,0,2,0,0,0,0
ENSG00000260551.1,0,0,0,0,0,0,0,0
ENSG00000287888.1,0,0,0,0,0,0,0,0
ENSG00000185823.5,0,0,0,0,0,0,0,0
ENSG00000128739.23,39,37,16,48,30,24,23,33
ENSG00000280118.3,0,0,0,0,0,0,0,0
ENSG00000241061.3,31,20,14,17,9,16,9,5
ENSG00000242088.1,9,3,4,9,3,0,2,1
ENSG00000273173.5,1,0,0,1,3,3,2,0
ENSG00000224078.15,412,389,342,393,660,755,800,721
ENSG00000200661.1,0,0,0,0,0,0,0,0
ENSG00000279735.2,0,0,0,1,0,0,1,0
ENSG00000270814.1,2,0,2,0,0,0,1,0
ENSG00000200398.1,0,0,0,0,0,0,0,0
ENSG00000280234.1,1,1,0,2,2,3,2,2
ENSG00000114062.22,1747,1586,1478,1570,1272,1609,1718,1623
ENSG00000261529.1,0,0,0,2,2,1,2,3
ENSG00000235731.3,0,0,0,2,0,3,0,0
ENSG00000223628.2,0,1,0,0,0,0,0,1
ENSG00000289522.1,0,0,0,0,0,0,0,0
ENSG00000206190.13,672,801,443,512,236,243,301,265
ENSG00000222123.1,0,0,0,0,0,0,2,0
ENSG00000266517.1,0,1,0,0,0,0,0,0
ENSG00000259011.1,0,0,0,0,0,0,0,0
ENSG00000206187.4,0,2,0,0,0,0,0,0
ENSG00000258965.2,0,0,0,0,0,0,0,0
ENSG00000258931.1,0,0,0,0,0,0,0,0
ENSG00000259150.6,0,0,0,0,0,0,1,0
ENSG00000286884.1,0,0,0,0,0,0,0,0
ENSG00000235160.2,0,0,0,0,0,0,0,0
ENSG00000166206.15,2,0,0,0,0,0,0,1
ENSG00000186297.12,1,0,0,0,0,0,0,0
ENSG00000182256.13,0,0,0,0,0,0,0,0
ENSG00000228740.3,0,0,0,0,0,0,0,0
ENSG00000214254.3,0,0,0,0,0,0,0,0
ENSG00000287922.1,0,0,0,0,0,0,0,0
ENSG00000104044.16,0,0,0,0,0,1,2,0
ENSG00000228992.2,8,4,5,3,3,0,4,3
ENSG00000128731.18,1683,1593,1395,1619,2072,2225,2670,2321
ENSG00000256338.2,57,77,16,56,14,17,9,11
ENSG00000261401.1,0,0,1,0,0,0,0,0
ENSG00000237850.8,0,0,0,0,0,0,0,0
ENSG00000153684.16,0,0,0,0,0,1,0,0
ENSG00000261524.1,0,0,0,0,1,0,0,0
ENSG00000260053.2,0,1,0,0,0,0,0,0
ENSG00000183629.14,0,0,0,0,0,0,0,0
ENSG00000227717.5,0,0,1,0,0,0,0,0
ENSG00000261581.1,0,0,0,0,0,0,0,0
ENSG00000206149.11,143,103,91,99,118,114,152,133
ENSG00000254398.1,0,0,0,1,0,1,1,2
ENSG00000188626.7,19,6,11,17,19,37,21,24
ENSG00000261480.1,0,0,0,1,0,1,1,0
ENSG00000248334.6,12,9,8,9,10,17,20,11
ENSG00000260844.2,1,0,0,0,3,0,1,2
ENSG00000232431.3,2,6,1,2,12,13,19,9
ENSG00000256951.1,0,1,0,1,3,2,6,2
ENSG00000261377.6,139,153,121,126,201,239,266,217
ENSG00000261649.7,11,16,4,9,8,12,12,10
ENSG00000289209.1,9,12,5,13,16,24,24,12
ENSG00000287894.1,1,0,1,0,0,1,1,1
ENSG00000034053.15,427,392,312,412,431,434,570,476
ENSG00000259277.1,0,1,0,1,1,0,0,0
ENSG00000104059.5,1,0,1,0,0,0,0,0
ENSG00000259299.1,6,2,1,4,1,1,0,0
ENSG00000185115.6,285,294,203,249,315,305,397,335
ENSG00000259690.1,0,0,0,0,0,0,0,0
ENSG00000259814.1,0,0,0,0,0,0,0,0
ENSG00000259300.2,1,0,1,1,0,0,0,0
ENSG00000287334.1,0,0,0,0,0,0,0,0
ENSG00000104067.17,242,225,194,191,45,42,55,53
ENSG00000259644.1,0,2,0,0,0,0,0,0
ENSG00000234664.1,5,8,6,4,3,7,7,10
ENSG00000259523.1,1,0,0,0,0,0,0,0
ENSG00000259749.1,1,0,0,1,0,0,0,0
ENSG00000259647.1,4,3,0,0,1,1,0,1
ENSG00000260174.1,5,10,4,5,0,0,2,0
ENSG00000229389.2,0,0,0,0,0,0,0,0
ENSG00000179938.13,0,0,1,1,3,2,6,0
ENSG00000178081.12,0,0,0,1,0,0,0,0
ENSG00000261247.2,1,0,1,1,0,1,2,0
ENSG00000259906.1,1,0,0,0,0,0,0,0
ENSG00000225930.4,0,0,1,0,0,0,0,0
ENSG00000259993.1,0,0,0,0,0,0,0,1
ENSG00000270955.1,0,0,0,0,0,0,0,0
ENSG00000166664.15,1,0,0,1,0,2,0,0
ENSG00000289455.1,0,0,0,0,0,0,0,0
ENSG00000186399.11,18,13,8,10,17,15,28,14
ENSG00000289083.1,0,4,2,5,5,2,9,4
ENSG00000215302.8,4,2,2,6,5,10,7,5
ENSG00000270055.1,7,8,3,3,12,19,14,14
ENSG00000283345.1,0,0,0,0,1,1,0,0
ENSG00000260784.1,0,1,0,0,0,2,0,0
ENSG00000260693.1,1,0,0,0,0,0,0,0
ENSG00000178115.12,0,1,2,4,0,4,2,1
ENSG00000260128.6,0,1,0,0,1,0,1,0
ENSG00000261794.2,4,6,3,7,5,11,6,10
ENSG00000270016.1,0,0,0,0,1,0,0,1
ENSG00000247728.2,0,1,0,1,0,0,0,1
ENSG00000285077.3,8,18,8,11,11,14,16,18
ENSG00000284906.3,0,1,0,0,0,0,0,0
ENSG00000285035.2,0,0,0,0,0,0,0,1
ENSG00000206846.1,0,0,0,1,1,1,0,0
ENSG00000284783.2,0,0,0,0,0,1,3,0
ENSG00000103832.10,0,1,0,0,1,1,5,2
ENSG00000259845.1,47,49,40,45,64,54,69,63
ENSG00000260382.1,16,25,18,11,5,14,12,16
ENSG00000198690.10,550,541,461,575,612,632,719,667
ENSG00000261628.1,5,8,7,10,6,8,11,12
ENSG00000166912.17,533,549,433,488,508,579,706,604
ENSG00000212526.1,1,1,1,1,0,0,0,0
ENSG00000259720.2,0,0,1,0,0,1,0,0
ENSG00000134160.15,2,2,3,1,1,1,4,2
ENSG00000259772.7,5,1,3,2,2,6,7,7
ENSG00000259448.3,16,23,12,8,17,18,20,15
ENSG00000169926.11,3147,3476,2425,3050,2339,2767,3396,2966
ENSG00000259179.1,0,0,0,0,0,0,0,0
ENSG00000259696.2,3,1,1,2,0,0,0,0
ENSG00000169918.10,21,30,16,12,19,15,19,22
ENSG00000259358.1,0,0,0,0,1,0,0,0
ENSG00000175344.19,0,0,0,0,0,0,0,0
ENSG00000271078.1,0,1,0,0,0,0,0,0
ENSG00000260211.2,0,2,2,0,2,0,0,2
ENSG00000249931.5,2,1,1,1,1,1,3,2
ENSG00000215304.3,0,0,0,0,1,0,0,0
ENSG00000261279.5,0,0,0,0,0,0,0,0
ENSG00000206127.11,0,1,3,1,4,2,3,0
ENSG00000261375.1,1,1,1,0,1,1,2,0
ENSG00000254912.2,0,0,0,1,1,6,1,3
ENSG00000223509.8,9,15,7,9,21,20,20,18
ENSG00000261064.1,2,5,1,2,0,5,12,7
ENSG00000276724.1,0,3,0,2,2,1,2,0
ENSG00000262728.6,3,5,4,0,2,2,5,7
ENSG00000232653.8,9,14,11,20,11,20,19,17
ENSG00000288864.1,1,2,0,0,2,2,2,2
ENSG00000198826.11,264,317,196,234,353,457,526,382
ENSG00000285948.1,0,1,1,1,0,1,1,3
ENSG00000166922.9,14,15,17,18,4,18,13,7
ENSG00000241818.1,2,0,0,1,2,1,3,1
ENSG00000259721.1,2,6,2,5,1,2,2,1
ENSG00000166923.12,193,190,122,154,20,18,16,22
ENSG00000248905.10,82,85,59,82,111,110,162,128
ENSG00000259392.2,0,0,0,1,1,0,1,0
ENSG00000212415.1,0,0,0,0,0,1,0,0
ENSG00000259686.1,2,0,1,3,0,2,0,0
ENSG00000279958.1,0,0,0,0,0,0,1,0
ENSG00000288726.1,0,1,0,1,0,0,0,1
ENSG00000215296.10,0,0,0,0,0,0,0,0
ENSG00000198838.14,14,18,10,12,9,8,7,7
ENSG00000259408.2,3,1,0,3,1,3,2,2
ENSG00000259287.2,0,0,1,0,0,0,0,2
ENSG00000169857.9,175,200,141,143,103,102,119,104
ENSG00000184984.10,2,2,1,1,3,1,1,1
ENSG00000278472.1,2,3,2,2,3,1,2,0
ENSG00000259505.1,0,2,0,0,0,0,0,0
ENSG00000134153.10,1361,1413,1044,1157,1000,1143,1451,1214
ENSG00000243094.1,2,2,4,4,0,3,1,1
ENSG00000182405.6,147,142,113,130,145,157,181,169
ENSG00000134152.11,694,633,487,530,426,485,578,523
ENSG00000128463.13,557,542,369,504,387,407,548,423
ENSG00000140199.13,1156,977,799,1057,1467,1506,1814,1540
ENSG00000207091.1,1,0,0,0,1,0,0,0
ENSG00000182117.6,1006,954,729,852,1083,1173,1397,1061
ENSG00000184507.16,0,0,1,1,0,0,1,1
ENSG00000176454.15,182,168,153,192,331,319,394,331
ENSG00000259904.1,5,7,1,3,4,0,1,5
ENSG00000175265.18,639,640,537,530,476,448,565,461
ENSG00000261081.1,0,0,0,0,0,0,1,0
ENSG00000279092.1,6,2,2,3,1,1,3,2
ENSG00000259917.1,24,30,14,24,12,11,14,6
ENSG00000261559.1,4,7,2,4,1,1,2,5
ENSG00000215252.12,177,171,163,142,106,149,115,137
ENSG00000259892.1,0,0,0,0,0,1,1,0
ENSG00000252425.1,0,0,0,0,1,0,0,0
ENSG00000261304.2,0,0,0,0,0,0,0,0
ENSG00000159248.5,0,0,0,0,0,0,0,0
ENSG00000159251.8,2,1,0,5,0,1,2,1
ENSG00000259751.1,2,1,2,1,1,1,0,1
ENSG00000021776.11,1406,1375,1108,1297,1189,1300,1551,1457
ENSG00000231409.3,18,22,13,20,5,9,6,4
ENSG00000198146.4,522,451,457,446,402,528,591,579
ENSG00000280396.1,0,0,0,0,0,0,0,0
ENSG00000259587.3,0,0,0,0,1,0,0,0
ENSG00000289289.1,0,0,0,0,0,1,0,2
ENSG00000259665.1,1,0,0,0,0,0,0,1
ENSG00000255192.6,1,0,0,1,1,0,1,0
ENSG00000259397.3,8,3,1,3,1,2,0,2
ENSG00000259336.1,1,2,1,0,0,3,0,0
ENSG00000259592.1,3,5,3,3,2,5,3,3
ENSG00000259516.2,7,4,3,8,2,4,6,4
ENSG00000134146.12,93,65,62,89,69,85,84,64
ENSG00000259710.1,0,1,1,0,1,1,1,0
ENSG00000259585.2,0,0,4,6,0,3,0,1
ENSG00000265102.1,0,0,0,0,0,1,0,0
ENSG00000259411.1,1,3,0,2,0,0,0,1
ENSG00000248079.3,3,9,5,4,1,5,8,7
ENSG00000259245.2,0,0,0,1,1,1,0,1
ENSG00000265098.3,0,0,0,0,0,0,0,0
ENSG00000259639.6,1,0,0,0,0,0,0,0
ENSG00000259395.1,0,0,0,0,0,0,0,0
ENSG00000259737.7,0,0,0,0,0,0,0,0
ENSG00000186073.14,161,147,113,135,136,147,152,131
ENSG00000261635.2,8,16,5,12,6,7,5,0
ENSG00000261315.2,1,3,0,1,1,2,0,0
ENSG00000260582.1,0,0,0,0,0,0,0,0
ENSG00000223518.5,5,3,1,5,3,0,2,1
ENSG00000259280.2,0,0,0,0,0,0,0,0
ENSG00000134138.20,533,517,391,484,160,190,204,171
ENSG00000206676.1,1,0,0,0,0,0,0,0
ENSG00000288808.1,2,3,0,1,2,2,0,3
ENSG00000274444.1,1,0,1,2,0,2,0,1
ENSG00000270304.1,2,1,2,2,0,1,0,0
ENSG00000259434.2,0,0,0,0,0,0,0,0
ENSG00000243122.1,0,2,0,2,0,0,0,0
ENSG00000166069.14,0,0,0,0,0,0,0,0
ENSG00000259225.8,0,0,0,0,0,0,1,0
ENSG00000236914.4,0,1,1,0,2,3,1,0
ENSG00000259380.6,0,0,0,0,0,0,0,0
ENSG00000166068.13,59,44,46,43,83,111,107,110
ENSG00000171262.11,628,553,500,523,462,582,689,583
ENSG00000259192.1,1,0,0,1,0,1,0,0
ENSG00000172575.13,179,178,134,153,5,17,14,14
ENSG00000286786.1,23,20,26,23,12,7,15,8
ENSG00000259326.1,5,1,2,1,3,2,0,2
ENSG00000259598.1,0,0,0,0,0,0,0,0
ENSG00000175779.4,0,0,0,1,0,0,0,0
ENSG00000259731.2,0,0,0,0,0,0,0,0
ENSG00000274281.1,0,0,0,0,1,0,0,0
ENSG00000259345.7,2,3,0,0,0,1,0,0
ENSG00000259278.2,0,0,0,0,0,0,0,0
ENSG00000175746.7,0,0,0,0,0,1,0,0
ENSG00000259269.2,0,0,0,0,0,0,0,0
ENSG00000137801.11,3735,3235,2595,2880,576,525,596,650
ENSG00000276107.1,3,3,4,1,0,1,0,0
ENSG00000150667.8,11,5,3,6,7,10,13,8
ENSG00000261136.1,8,12,5,10,13,13,19,22
ENSG00000166073.11,162,133,125,110,138,129,154,130
ENSG00000259432.1,0,0,1,0,0,0,0,0
ENSG00000246863.2,0,2,0,1,0,0,0,0
ENSG00000128829.12,1323,1155,932,1106,1458,1651,1925,1732
ENSG00000140319.11,3473,3375,2540,2879,2679,2977,3453,2851
ENSG00000248508.9,52,60,42,57,52,80,74,75
ENSG00000259584.1,0,1,0,0,1,1,0,0
ENSG00000275636.1,0,1,0,2,1,0,1,1
ENSG00000104081.14,1123,1250,1019,1205,881,960,1253,995
ENSG00000156970.13,276,285,211,256,543,733,773,663
ENSG00000137843.12,7,3,7,5,10,11,16,11
ENSG00000259288.7,0,0,0,0,0,0,0,0
ENSG00000273786.1,0,0,0,0,0,1,0,1
ENSG00000260648.3,0,0,0,1,1,0,1,0
ENSG00000176753.5,1,0,1,0,0,1,1,0
ENSG00000279409.1,0,0,0,0,0,0,0,1
ENSG00000137841.12,1796,1889,1290,1728,3092,3254,3797,2853
ENSG00000230778.2,8,2,5,4,23,41,42,24
ENSG00000273855.1,18,23,10,13,18,34,37,15
ENSG00000259307.1,0,0,0,0,3,5,6,5
ENSG00000244705.1,3,3,2,2,3,4,1,1
ENSG00000259198.1,0,0,0,0,0,1,0,1
ENSG00000259330.3,570,538,447,519,930,1085,1302,1028
ENSG00000188549.13,7,16,12,12,67,83,74,52
ENSG00000233041.8,0,0,0,0,1,2,1,0
ENSG00000140323.6,9,11,7,7,11,19,27,17
ENSG00000128944.14,226,230,181,203,252,313,408,297
ENSG00000128928.10,751,714,567,725,925,1124,1303,1044
ENSG00000140320.12,535,523,433,560,496,529,661,568
ENSG00000259364.1,0,5,2,1,3,2,1,1
ENSG00000259211.1,0,0,0,0,0,0,1,1
ENSG00000169105.8,182,154,126,136,307,317,407,305
ENSG00000244251.1,8,7,2,8,1,7,5,4
ENSG00000259536.5,4,9,8,4,2,2,5,1
ENSG00000128891.16,216,230,174,212,128,140,180,137
ENSG00000223313.1,5,4,2,2,1,3,5,1
ENSG00000166133.18,185,173,110,151,156,162,203,156
ENSG00000203573.4,0,1,0,0,1,0,0,0
ENSG00000137812.21,268,322,212,261,434,586,715,603
ENSG00000265814.2,0,0,0,0,0,0,0,0
ENSG00000259254.1,0,0,0,0,0,1,0,1
ENSG00000245849.8,65,67,58,83,77,90,93,82
ENSG00000051180.17,176,137,152,136,283,303,401,289
ENSG00000137824.16,994,1077,755,955,873,1036,1180,1015
ENSG00000271236.1,0,0,0,0,1,0,0,0
ENSG00000137880.6,0,1,3,4,3,1,0,0
ENSG00000104129.10,164,169,97,127,146,178,223,167
ENSG00000188277.10,7,17,29,23,33,31,28,20
ENSG00000166140.17,395,407,309,354,478,410,496,401
ENSG00000166143.10,0,0,0,0,0,0,1,1
ENSG00000261183.6,1,3,1,2,0,2,2,4
ENSG00000166145.15,145,140,127,137,304,310,353,306
ENSG00000104140.7,18,16,15,8,19,24,17,11
ENSG00000274798.1,0,0,0,1,0,0,0,0
ENSG00000104142.11,1000,927,823,893,1119,1043,1363,1128
ENSG00000251161.4,16,13,8,9,2,3,4,4
ENSG00000128917.8,4489,4740,3297,4078,214,176,308,183
ENSG00000259405.1,0,0,2,0,0,0,0,1
ENSG00000128965.13,148,98,97,133,186,186,258,177
ENSG00000128908.18,958,870,704,816,626,739,849,710
ENSG00000259617.1,3,1,1,0,4,4,4,1
ENSG00000259463.1,0,1,1,0,0,2,0,0
ENSG00000259521.1,3,0,1,3,2,0,1,0
ENSG00000280036.1,4,3,3,0,0,2,2,2
ENSG00000259547.1,0,1,0,0,1,1,0,0
ENSG00000283133.1,0,0,0,0,0,0,0,0
ENSG00000157021.9,13,6,11,5,8,13,8,10
ENSG00000178997.12,0,0,1,1,3,1,1,1
ENSG00000240847.3,0,0,0,0,0,0,1,0
ENSG00000187446.12,1096,1033,802,971,1104,1189,1434,1187
ENSG00000247556.6,1153,1026,1002,1061,1697,2175,2502,2166
ENSG00000104147.9,7,5,5,6,13,17,31,22
ENSG00000137804.14,1,3,0,1,2,1,2,2
ENSG00000259396.1,0,1,0,0,0,1,0,0
ENSG00000137806.10,325,294,239,257,254,284,285,261
ENSG00000137815.15,1513,1493,1141,1280,1193,1374,1464,1406
ENSG00000137825.11,29,39,35,37,38,32,35,25
ENSG00000062524.16,3,4,2,2,0,2,1,1
ENSG00000103932.12,813,781,596,732,607,594,751,634
ENSG00000259838.1,2,5,1,5,2,1,0,2
ENSG00000092445.12,76,67,73,81,94,98,112,112
ENSG00000260926.3,1,0,0,0,0,0,0,0
ENSG00000174197.18,1262,1194,1076,1272,1176,1522,1650,1626
ENSG00000207766.1,0,0,0,0,0,0,0,0
ENSG00000270702.1,0,3,1,1,1,0,1,0
ENSG00000137802.14,1610,1447,1206,1439,615,590,753,638
ENSG00000250379.1,0,0,0,0,0,0,0,1
ENSG00000243789.11,6,4,4,7,5,7,5,6
ENSG00000168970.22,58,53,59,68,55,62,48,52
ENSG00000243708.11,8,5,7,14,8,7,3,9
ENSG00000137877.10,277,360,193,241,175,127,162,132
ENSG00000200293.1,0,0,0,0,0,0,1,0
ENSG00000174171.7,4,1,1,2,1,1,0,1
ENSG00000103966.11,3557,3686,2483,3049,1602,1629,2028,1726
ENSG00000278493.1,8,5,7,3,4,3,3,3
ENSG00000259883.2,4,1,6,3,3,2,3,1
ENSG00000246740.2,1,0,0,1,0,2,2,0
ENSG00000188089.13,0,1,1,1,0,1,1,0
ENSG00000257797.1,0,0,0,0,0,0,0,0
ENSG00000159337.7,0,1,1,0,0,0,1,0
ENSG00000168907.13,1,0,0,0,0,0,0,0
ENSG00000166887.16,2279,2284,1677,2056,1884,2103,2631,2151
ENSG00000207712.1,0,0,0,0,0,0,0,0
ENSG00000261002.5,2,3,0,6,2,3,1,6
ENSG00000103978.16,1400,1239,1039,1184,922,1177,1235,1113
ENSG00000214013.10,322,331,201,280,218,263,277,272
ENSG00000260571.1,2,1,1,0,0,2,1,1
ENSG00000258461.5,2,2,3,3,4,3,1,1
ENSG00000092529.25,30,39,22,38,23,40,39,24
ENSG00000103994.18,2989,2657,2473,2698,2865,3558,4015,3837
ENSG00000201077.1,0,1,1,0,0,0,0,0
ENSG00000092531.10,330,335,250,306,268,282,314,308
ENSG00000261684.2,0,1,0,0,0,2,2,0
ENSG00000180979.10,338,304,265,318,409,467,540,430
ENSG00000137814.12,530,467,359,425,550,549,690,630
ENSG00000260490.2,6,10,9,7,8,3,6,0
ENSG00000159433.12,158,149,130,134,169,190,228,194
ENSG00000260282.1,0,1,2,0,0,0,1,0
ENSG00000140326.13,307,304,222,310,348,314,414,346
ENSG00000274403.1,2,2,4,4,7,7,1,5
ENSG00000128881.18,209,201,156,211,190,246,255,258
ENSG00000286877.1,0,1,2,1,0,3,1,0
ENSG00000260799.1,1,0,0,0,2,1,0,0
ENSG00000254793.1,0,1,1,2,0,0,0,0
ENSG00000159459.12,982,874,771,883,565,778,876,836
ENSG00000285080.1,3,1,0,0,0,0,0,1
ENSG00000281269.1,0,0,0,0,0,0,0,0
ENSG00000205871.5,65,67,35,46,14,31,12,20
ENSG00000137842.7,984,1007,710,760,273,324,339,292
ENSG00000260928.2,2,4,0,0,0,0,2,0
ENSG00000285117.1,0,0,3,2,0,1,0,1
ENSG00000261687.1,1,1,0,4,1,0,1,0
ENSG00000166946.14,985,888,756,756,706,833,914,832
ENSG00000104055.17,3,3,6,2,17,19,21,9
ENSG00000202211.1,0,0,0,0,0,0,0,0
ENSG00000261679.2,0,2,0,0,1,1,1,0
ENSG00000168806.8,280,221,183,234,200,238,289,262
ENSG00000168803.16,89,64,64,76,103,149,142,117
ENSG00000140265.14,843,767,617,693,575,701,793,761
ENSG00000137822.13,293,224,199,247,269,308,346,319
ENSG00000243871.3,0,0,2,0,0,0,0,0
ENSG00000067369.14,845,856,636,781,735,890,917,881
ENSG00000166963.13,11,8,12,18,32,29,36,39
ENSG00000168781.23,190,219,184,212,247,213,310,251
ENSG00000237289.10,0,0,0,1,1,0,0,0
ENSG00000242866.10,2,0,1,2,1,1,1,1
ENSG00000222398.1,0,0,0,0,0,1,0,0
ENSG00000166762.19,48,42,40,44,42,37,44,34
ENSG00000275601.1,1,1,0,1,4,2,3,4
ENSG00000224677.1,2,1,1,2,1,1,0,1
ENSG00000249839.1,3,3,1,3,2,1,1,2
ENSG00000223572.10,0,0,0,0,0,0,0,1
ENSG00000166763.8,0,0,0,0,0,0,0,0
ENSG00000201136.1,0,0,0,0,0,0,0,0
ENSG00000205771.7,6,4,3,6,4,10,3,3
ENSG00000167004.14,7507,7636,5979,6477,6298,7091,7968,6818
ENSG00000128886.12,0,0,1,2,0,1,0,1
ENSG00000140264.21,4213,4348,2968,3571,2627,2702,3156,2515
ENSG00000242028.8,8,6,6,9,6,11,13,8
ENSG00000140259.7,914,854,637,765,742,828,832,861
ENSG00000092470.12,204,178,178,156,401,462,521,498
ENSG00000200391.1,0,0,0,0,0,0,0,0
ENSG00000171877.21,2,0,1,2,2,5,4,1
ENSG00000227973.1,1,0,0,5,0,1,1,3
ENSG00000185607.5,6,14,9,8,5,4,5,3
ENSG00000224055.1,0,2,0,0,0,0,1,0
ENSG00000289277.1,1,1,0,1,2,1,0,0
ENSG00000166734.20,1190,1270,1102,1141,1154,1436,1578,1369
ENSG00000250130.1,1,3,1,4,3,0,2,6
ENSG00000259499.1,2,2,3,2,3,2,0,0
ENSG00000259595.1,1,0,2,1,2,0,1,0
ENSG00000137770.14,938,898,796,814,694,848,1009,955
ENSG00000259335.1,1,1,0,2,4,0,2,0
ENSG00000259563.1,0,4,2,0,1,5,0,0
ENSG00000179523.6,57,37,30,40,36,43,54,40
ENSG00000104131.13,2802,2413,2118,2267,1571,1894,1814,1883
ENSG00000104133.16,2101,1992,1767,1945,1518,1775,2051,1825
ENSG00000259659.1,4,3,12,4,5,4,6,4
ENSG00000229474.8,123,148,103,130,53,55,55,58
ENSG00000206957.2,0,0,1,2,0,1,0,0
ENSG00000166710.22,89413,93242,67538,72441,42488,49987,55423,46351
ENSG00000185880.13,2737,2720,2061,2395,218,232,249,220
ENSG00000259479.6,22,8,13,10,12,11,14,13
ENSG00000259231.2,0,0,0,0,0,0,0,0
ENSG00000167014.11,0,0,0,0,0,0,0,0
ENSG00000212550.1,0,0,0,0,0,0,0,0
ENSG00000140263.15,226,205,177,203,226,295,350,276
ENSG00000259418.1,0,0,0,0,0,0,1,0
ENSG00000252171.1,0,0,0,0,1,0,0,0
ENSG00000140279.13,2,0,2,3,1,1,1,1
ENSG00000140274.14,1,0,0,0,0,0,0,0
ENSG00000140254.13,0,0,0,2,1,2,0,0
ENSG00000137857.18,16,10,11,13,17,14,12,10
ENSG00000138606.20,9,4,3,2,3,6,9,10
ENSG00000259519.1,0,0,0,0,0,0,1,0
ENSG00000259932.1,0,0,0,0,1,0,0,2
ENSG00000260035.1,2,5,3,2,2,0,2,2
ENSG00000259338.1,1,0,1,1,0,0,0,0
ENSG00000259520.6,0,0,1,0,1,0,1,1
ENSG00000137860.12,0,0,1,0,1,0,0,0
ENSG00000285597.1,0,0,0,0,0,0,1,0
ENSG00000235390.4,0,0,0,0,0,0,1,0
ENSG00000259433.2,2,0,0,0,0,0,0,0
ENSG00000238941.1,0,1,0,0,0,0,0,0
ENSG00000171766.17,1495,1355,1227,1293,1087,1345,1575,1348
ENSG00000275672.1,1,0,0,1,1,0,0,0
ENSG00000171763.20,1195,1186,895,1129,470,497,551,518
ENSG00000166920.13,10,11,2,4,6,2,4,0
ENSG00000259342.1,1,0,0,0,0,1,0,0
ENSG00000259354.5,107,110,116,90,18,16,25,19
ENSG00000104154.7,97,131,139,130,25,38,36,39
ENSG00000179362.14,80,110,111,99,25,13,19,11
ENSG00000207516.1,0,0,0,0,0,0,0,1
ENSG00000259681.1,1,0,1,0,0,0,0,1
