gene_id,MFL01,MFL02,MFL03,MFL04,MFPA01,MFPA02,MFPA03,MFPA04
ENSG00000200814.1,0,1,3,2,0,1,2,2
ENSG00000275881.1,1,1,1,1,2,0,1,1
ENSG00000061987.16,1080,1068,910,1008,172,112,157,168
ENSG00000257568.1,0,1,0,0,0,0,3,2
ENSG00000202034.1,0,0,0,0,0,0,0,0
ENSG00000221949.6,33,39,22,32,1,2,4,4
ENSG00000257354.2,167,138,112,150,11,15,25,24
ENSG00000199179.3,2,0,0,0,0,0,0,0
ENSG00000275180.1,36,30,27,24,7,3,5,9
ENSG00000111110.12,442,457,370,455,227,224,222,245
ENSG00000241941.2,3,4,1,0,10,8,5,7
ENSG00000213352.3,21,14,6,16,6,0,4,3
ENSG00000200296.1,0,1,0,1,1,1,2,0
ENSG00000139239.7,275,295,200,223,177,168,147,196
ENSG00000257779.1,0,0,0,0,0,0,0,0
ENSG00000250517.2,0,0,0,0,0,0,0,0
ENSG00000166148.4,0,0,0,0,0,0,2,0
ENSG00000257332.1,1,1,0,0,0,0,0,0
ENSG00000177990.12,2,1,0,0,1,2,5,2
ENSG00000249753.2,1,1,1,3,1,3,1,1
ENSG00000257005.1,0,4,0,3,0,0,1,0
ENSG00000255583.2,0,2,1,0,0,0,0,0
ENSG00000240027.2,0,0,1,1,1,0,0,0
ENSG00000118600.13,159,150,115,142,49,48,49,52
ENSG00000255850.2,1,0,0,0,0,0,0,0
ENSG00000255642.1,73,89,38,76,43,21,22,21
ENSG00000196935.9,405,411,335,400,94,95,102,102
ENSG00000242087.2,1,0,1,2,0,0,1,0
ENSG00000256571.1,0,0,0,0,1,0,2,0
ENSG00000256399.1,0,0,1,1,0,0,0,1
ENSG00000255780.1,0,0,0,0,1,1,4,2
ENSG00000255886.1,0,0,0,0,0,0,0,0
ENSG00000287618.1,0,0,0,0,0,0,0,0
ENSG00000255817.1,0,0,1,0,0,0,0,3
ENSG00000174206.13,183,153,130,130,46,44,34,56
ENSG00000243024.7,2,1,0,3,12,8,10,5
ENSG00000251788.1,0,0,0,0,3,0,0,1
ENSG00000185306.13,0,0,1,1,1,2,5,3
ENSG00000256293.2,8,3,2,3,2,1,3,1
ENSG00000184575.12,2507,2215,2183,2361,3138,2823,2832,3263
ENSG00000255566.1,3,4,2,5,0,0,3,0
ENSG00000277895.1,0,4,1,6,0,0,1,0
ENSG00000183735.11,1635,1573,1263,1348,316,317,318,403
ENSG00000153179.13,1534,1453,1183,1454,450,395,404,464
ENSG00000256670.1,0,0,0,1,0,0,1,0
ENSG00000225195.2,1,0,0,0,0,2,3,1
ENSG00000256314.1,0,0,0,0,0,0,0,1
ENSG00000280181.1,0,1,1,1,1,0,2,1
ENSG00000135677.11,9717,9939,7794,9095,5286,5157,4868,5672
ENSG00000111490.15,41,44,38,41,9,4,11,5
ENSG00000286682.1,0,1,0,1,0,0,0,0
ENSG00000243020.1,0,1,2,0,1,0,0,0
ENSG00000255693.3,0,0,1,0,2,2,1,6
ENSG00000221564.1,0,0,0,0,3,0,1,0
ENSG00000198671.3,0,0,0,0,3,2,0,2
ENSG00000156076.10,0,0,0,0,0,1,2,2
ENSG00000289319.1,0,2,0,0,1,1,0,0
ENSG00000174106.3,868,758,664,703,420,361,365,454
ENSG00000276853.1,3,2,2,4,3,1,3,1
ENSG00000174099.12,35,32,28,27,13,14,11,14
ENSG00000250280.2,0,1,0,0,0,1,1,0
ENSG00000250748.6,7,10,8,10,7,3,7,9
ENSG00000255866.2,0,0,1,0,3,0,1,0
ENSG00000256268.3,76,74,77,85,6,16,19,22
ENSG00000256915.2,9,8,7,7,2,2,5,0
ENSG00000213344.2,12,9,9,6,2,11,7,10
ENSG00000241749.4,9,2,3,19,8,2,6,6
ENSG00000149948.14,531,422,457,463,208,198,171,281
ENSG00000277945.1,1,1,1,2,0,0,0,0
ENSG00000197301.7,27,28,40,39,5,6,13,13
ENSG00000256083.1,1,1,1,1,3,1,0,4
ENSG00000276878.1,0,0,0,0,1,0,2,0
ENSG00000256259.1,0,0,0,0,0,1,0,0
ENSG00000213343.5,4,4,1,3,2,8,7,3
ENSG00000139233.7,301,257,220,208,79,67,104,88
ENSG00000239335.4,0,2,1,0,0,0,0,0
ENSG00000155957.19,122,135,99,118,25,40,30,35
ENSG00000090376.11,267,261,258,280,35,36,59,62
ENSG00000225422.4,18,20,14,17,7,4,5,9
ENSG00000256072.1,0,0,0,1,0,0,0,0
ENSG00000256777.1,1,1,0,0,0,0,1,0
ENSG00000127311.10,144,147,100,123,9,4,17,13
ENSG00000155974.13,46,42,29,38,28,41,36,28
ENSG00000256420.1,0,0,0,0,0,0,0,0
ENSG00000257083.7,0,0,0,0,0,1,1,0
ENSG00000237766.2,1,0,1,0,1,0,0,0
ENSG00000111530.13,2174,2013,1703,1950,683,615,567,721
ENSG00000286563.1,1,3,2,0,1,3,2,4
ENSG00000256037.1,2,0,1,0,1,0,1,1
ENSG00000256355.1,0,0,0,0,1,0,2,1
ENSG00000256172.1,0,0,0,0,1,0,0,0
ENSG00000203585.4,0,0,0,0,2,1,0,0
ENSG00000127334.11,541,519,490,598,446,432,400,516
ENSG00000235872.2,1,1,2,0,2,5,7,1
ENSG00000255970.1,0,1,0,0,2,1,3,1
ENSG00000255772.5,0,0,0,0,0,1,0,0
ENSG00000255733.6,0,0,0,0,2,1,2,0
ENSG00000256708.1,0,1,0,0,0,0,0,0
ENSG00000111537.5,0,0,0,0,3,0,1,3
ENSG00000111536.5,0,0,1,0,0,0,0,0
ENSG00000127318.11,0,0,0,0,3,0,1,2
ENSG00000111554.15,271,243,212,208,34,35,37,32
ENSG00000251301.8,29,21,19,19,7,4,6,2
ENSG00000256273.1,0,0,0,0,0,0,0,1
ENSG00000273824.1,5,3,3,1,1,2,2,0
ENSG00000256075.1,1,2,2,5,1,0,0,0
ENSG00000240087.3,24,19,16,24,3,7,7,2
ENSG00000274459.1,1,1,0,0,0,1,1,0
ENSG00000289173.1,1,3,1,0,0,3,2,0
ENSG00000127314.18,3817,3264,3045,3209,1163,1121,941,1159
ENSG00000234040.3,7,4,8,9,4,1,4,2
ENSG00000206650.1,0,0,1,0,0,0,0,0
ENSG00000234925.2,19,12,11,14,3,1,2,7
ENSG00000247363.3,3,5,3,3,0,3,3,4
ENSG00000111581.10,1184,1095,949,950,120,115,113,120
ENSG00000233560.2,11,4,7,10,4,3,3,4
ENSG00000175782.11,179,174,160,152,62,51,78,52
ENSG00000289595.1,1,0,0,0,0,0,0,0
ENSG00000135679.27,1361,1307,1229,1247,380,378,376,463
ENSG00000256325.1,0,0,1,0,0,0,0,0
ENSG00000135678.12,1947,2006,1488,1742,172,177,174,196
ENSG00000252770.1,0,0,0,0,0,0,0,0
ENSG00000257289.1,0,0,0,3,0,1,0,0
ENSG00000257336.1,6,7,3,2,0,0,3,1
ENSG00000258140.2,0,0,0,0,0,0,1,0
ENSG00000111605.18,1511,1381,1196,1267,314,303,324,360
ENSG00000257818.1,3,1,3,2,2,7,4,3
ENSG00000274979.1,0,0,1,0,1,1,4,3
ENSG00000090382.7,452,858,326,549,135,142,104,135
ENSG00000127337.7,177,204,153,140,72,61,56,64
ENSG00000266185.2,0,0,0,0,0,0,1,0
ENSG00000241765.2,0,1,1,0,4,2,1,1
ENSG00000257507.1,0,0,1,0,0,0,1,0
ENSG00000166225.9,509,461,384,414,246,225,216,267
ENSG00000166226.13,5267,4715,3749,4464,2115,2227,1908,2224
ENSG00000198812.5,0,0,0,0,0,0,1,1
ENSG00000127325.19,1,2,1,1,7,2,6,3
ENSG00000247131.6,0,1,0,0,0,0,0,2
ENSG00000127328.22,118,130,101,103,43,35,50,52
ENSG00000166268.11,6,3,5,6,7,5,6,5
ENSG00000257815.8,18,16,16,22,13,3,11,7
ENSG00000257241.1,0,0,0,1,1,0,0,0
ENSG00000257139.1,0,0,0,0,0,0,0,0
ENSG00000111596.14,1203,1144,959,1013,686,609,675,791
ENSG00000289283.1,2,2,0,1,3,5,7,4
ENSG00000279530.2,13,6,12,18,9,5,4,6
ENSG00000135643.5,18,8,9,18,6,5,5,7
ENSG00000222405.1,0,0,0,0,2,1,2,0
ENSG00000258168.6,246,236,196,217,26,34,32,37
ENSG00000127329.16,149,110,121,121,29,25,48,44
ENSG00000277247.1,10,8,5,8,3,1,4,1
ENSG00000153233.13,4,0,4,8,12,10,18,13
ENSG00000257265.1,0,0,0,0,0,1,0,0
ENSG00000258053.1,0,0,0,0,0,0,1,0
ENSG00000127324.9,1,0,0,0,0,0,0,0
ENSG00000139292.13,2,1,2,1,2,0,5,3
ENSG00000288530.1,1,0,0,1,0,0,1,2
ENSG00000257761.3,2,3,2,2,0,4,3,1
ENSG00000133858.17,1399,1328,1336,1356,171,116,156,207
ENSG00000173451.7,158,159,131,165,55,35,40,44
ENSG00000139291.14,175,173,147,160,54,60,56,53
ENSG00000257515.1,1,0,0,0,0,0,0,0
ENSG00000080371.6,2346,2173,1825,2026,998,801,858,1033
ENSG00000257991.1,0,0,1,0,0,0,0,0
ENSG00000121749.16,836,730,705,700,446,382,432,471
ENSG00000257802.1,1,1,0,0,7,4,7,4
ENSG00000139287.13,1,0,0,0,12,3,12,2
ENSG00000258115.1,0,0,0,0,0,0,1,1
ENSG00000072657.10,168,155,114,115,48,47,48,58
ENSG00000236333.4,45,58,62,62,43,44,54,54
ENSG00000257287.1,0,0,0,0,1,0,0,0
ENSG00000257723.1,0,0,0,0,0,0,0,0
ENSG00000258235.1,0,0,0,0,0,1,1,1
ENSG00000258294.5,1,2,0,1,0,0,0,0
ENSG00000258123.1,0,0,0,0,4,5,3,3
ENSG00000243164.1,1,2,3,1,0,0,2,0
ENSG00000257750.2,0,0,0,0,2,1,1,0
ENSG00000251138.7,0,1,0,2,3,2,1,3
ENSG00000258332.3,0,0,0,0,0,2,3,2
ENSG00000258320.1,2,1,0,0,4,0,3,4
ENSG00000257113.1,1,1,0,0,0,0,0,0
ENSG00000253719.4,2005,1850,1425,1676,1004,845,850,1110
ENSG00000257434.1,0,0,0,0,1,1,2,0
ENSG00000166006.14,0,0,1,0,0,0,2,0
ENSG00000254451.2,1,0,0,0,1,0,0,0
ENSG00000180881.20,8,14,12,2,0,1,1,3
ENSG00000257823.1,0,0,0,0,0,0,0,1
ENSG00000273987.1,1,1,2,1,0,0,0,1
ENSG00000173401.10,1,0,0,0,0,0,0,2
ENSG00000180481.11,0,5,1,1,3,2,2,1
ENSG00000139278.10,1156,1060,914,934,281,297,284,327
ENSG00000257497.2,10,13,7,11,9,1,3,12
ENSG00000111615.14,920,851,679,783,242,199,218,287
ENSG00000258077.2,4,6,6,5,18,15,16,20
ENSG00000257777.1,1,2,0,0,0,0,0,0
ENSG00000286259.1,1,1,1,1,5,3,4,3
ENSG00000258245.1,5,5,2,6,3,3,3,6
ENSG00000251893.2,1,3,5,4,0,0,1,0
ENSG00000258088.1,4,7,6,5,1,2,3,6
ENSG00000258091.1,0,0,0,0,0,0,0,0
ENSG00000243420.3,0,0,0,0,0,0,1,0
ENSG00000257329.1,0,0,1,0,0,0,0,0
ENSG00000198923.4,2,0,0,0,1,0,0,1
ENSG00000139289.14,8115,6633,6381,6480,11368,10129,9833,12331
ENSG00000257453.1,2,2,0,0,0,1,1,3
ENSG00000257839.1,15,10,9,10,7,7,7,18
ENSG00000187109.15,12898,12541,10017,10450,9137,8354,8952,10125
ENSG00000257941.1,0,2,0,2,0,0,0,0
ENSG00000258304.1,0,0,1,0,0,0,0,0
ENSG00000257872.1,0,0,0,0,0,0,1,0
ENSG00000257219.6,0,2,0,0,8,5,7,5
ENSG00000179941.9,434,427,321,329,70,60,60,103
ENSG00000091039.17,5604,4912,4576,5034,3087,3024,2819,3680
ENSG00000257526.2,2,0,0,0,0,1,1,0
ENSG00000287030.1,0,1,4,2,7,2,1,1
ENSG00000213272.5,0,1,0,1,0,0,1,0
ENSG00000271142.1,0,0,0,0,0,1,1,0
ENSG00000243071.1,13,27,15,15,6,7,12,6
ENSG00000241045.1,1,0,0,0,2,2,1,1
ENSG00000258090.1,4,2,1,4,1,0,1,1
ENSG00000186908.15,1039,1023,878,899,217,206,229,280
ENSG00000175183.10,94,77,60,58,20,19,30,27
ENSG00000257199.2,1,3,1,3,0,0,0,0
ENSG00000165891.16,415,332,311,365,742,659,707,870
ENSG00000286476.1,0,0,0,0,0,1,0,0
ENSG00000257677.2,0,0,0,0,0,0,1,0
ENSG00000067798.16,992,995,805,991,256,199,228,262
ENSG00000257835.2,0,0,0,0,2,0,1,2
ENSG00000289040.1,0,0,0,1,4,2,3,1
ENSG00000258066.1,0,1,0,0,1,0,1,0
ENSG00000258225.1,1,1,0,1,0,0,0,0
ENSG00000257220.1,0,0,0,0,0,0,0,0
ENSG00000258220.1,0,0,0,0,0,0,2,0
ENSG00000258084.6,0,0,0,1,2,0,4,4
ENSG00000257165.5,0,0,0,0,0,0,1,0
ENSG00000257564.1,0,1,1,1,2,0,0,3
ENSG00000067715.14,0,0,0,0,0,3,9,1
ENSG00000257894.2,0,0,1,0,3,1,2,0
ENSG00000257604.1,0,0,0,0,3,4,8,4
ENSG00000257474.5,0,0,0,0,0,0,2,0
ENSG00000257956.1,0,1,0,0,0,0,0,0
ENSG00000177425.11,33,25,18,10,23,26,28,27
ENSG00000258048.1,0,0,0,0,0,0,0,0
ENSG00000058272.19,1957,1910,1625,1777,592,560,550,678
ENSG00000277130.1,3,1,3,2,1,0,0,0
ENSG00000258044.1,0,0,1,3,1,1,1,0
ENSG00000257557.2,6,8,8,8,1,1,3,1
ENSG00000271496.1,0,0,0,0,0,0,2,3
ENSG00000239473.1,2,2,1,3,0,1,0,0
ENSG00000165899.12,12,10,12,10,16,32,26,27
ENSG00000230291.5,15,15,4,19,9,8,7,2
ENSG00000222880.1,0,0,0,0,2,4,8,3
ENSG00000139304.16,1,1,0,0,2,1,6,3
ENSG00000111046.4,0,0,0,1,0,0,1,0
ENSG00000111049.4,0,0,0,0,0,0,1,0
ENSG00000257741.6,0,0,0,0,0,1,1,0
ENSG00000111052.8,144,160,162,174,125,95,107,113
ENSG00000207763.1,0,1,0,0,2,0,0,1
ENSG00000258215.1,0,0,0,0,0,0,1,1
ENSG00000208022.1,0,0,2,0,0,0,0,0
ENSG00000111058.8,38,36,34,46,18,24,20,10
ENSG00000258026.2,0,0,0,0,0,0,2,0
ENSG00000139220.17,221,199,230,182,20,27,15,17
ENSG00000257467.6,6,1,7,5,0,0,1,0
ENSG00000258162.4,1,1,1,1,2,1,5,1
ENSG00000258375.2,0,0,2,0,0,4,2,2
ENSG00000257747.2,0,0,0,0,2,3,1,3
ENSG00000133773.12,615,497,435,422,382,341,345,416
ENSG00000127720.8,51,56,45,35,20,26,19,10
ENSG00000257875.1,0,0,0,0,0,0,2,0
ENSG00000258170.1,0,0,0,0,2,1,0,2
ENSG00000257837.1,0,0,0,0,0,0,0,0
ENSG00000257431.1,1,2,0,0,0,0,1,0
ENSG00000286043.1,1,0,1,2,0,0,0,0
ENSG00000179104.9,250,228,214,208,70,96,83,86
ENSG00000252220.1,0,0,0,0,4,2,0,0
ENSG00000213270.5,5,6,1,3,1,1,2,0
ENSG00000258338.1,0,0,0,0,0,0,5,2
ENSG00000288941.1,0,0,0,0,0,0,1,0
ENSG00000289309.1,0,0,0,0,2,2,1,1
ENSG00000285191.1,0,0,0,0,0,2,2,0
ENSG00000221148.1,0,0,0,0,0,0,1,0
ENSG00000257296.1,0,0,0,0,1,0,1,0
ENSG00000072041.18,0,0,0,0,4,6,12,7
ENSG00000258073.1,0,0,0,0,0,1,1,1
ENSG00000231738.11,0,0,0,0,0,1,3,2
ENSG00000133640.20,1,2,2,2,3,0,1,2
ENSG00000180318.4,62,66,51,48,43,35,33,42
ENSG00000258815.1,0,0,0,0,0,0,1,0
ENSG00000198774.5,14,17,11,9,12,9,5,11
ENSG00000133636.11,0,0,0,0,0,0,1,0
ENSG00000182050.14,243,192,210,182,84,68,66,70
ENSG00000289369.1,0,1,0,1,7,3,2,5
ENSG00000258205.1,0,0,0,0,2,3,5,3
ENSG00000258128.2,4,5,3,1,7,0,8,2
ENSG00000258179.1,0,0,0,1,0,0,0,0
ENSG00000240721.2,0,0,0,1,0,0,0,0
ENSG00000165805.10,0,0,1,0,5,1,7,9
ENSG00000133641.18,204,220,181,203,118,119,113,119
ENSG00000198707.17,543,534,415,489,44,51,61,56
ENSG00000257752.1,1,4,2,2,0,0,0,0
ENSG00000139324.12,410,356,348,379,137,136,149,191
ENSG00000289384.1,3,6,1,7,2,1,1,0
ENSG00000049130.16,911,865,778,828,1085,1001,891,1128
ENSG00000281333.2,2,4,0,0,1,4,2,3
ENSG00000278011.1,0,0,0,0,0,0,0,0
ENSG00000289174.1,0,0,0,0,0,0,2,0
ENSG00000246363.4,31,28,21,29,54,39,62,44
ENSG00000257629.1,1,0,0,0,0,0,0,0
ENSG00000257820.1,0,0,0,0,0,0,1,0
ENSG00000139318.8,13580,12134,9559,10691,5604,4953,5058,6289
ENSG00000274021.1,58,49,28,37,17,4,13,9
ENSG00000286608.1,1,3,0,1,4,2,2,7
ENSG00000271327.1,11,11,9,7,2,1,3,5
ENSG00000271259.1,2,4,0,1,0,0,0,1
ENSG00000139323.14,544,469,460,498,679,616,611,694
ENSG00000226982.4,3,1,3,3,0,0,0,1
ENSG00000259075.6,2,5,0,4,1,0,3,1
ENSG00000257594.4,7,4,4,5,2,1,2,2
ENSG00000270344.3,34,29,24,17,18,15,24,14
ENSG00000258302.2,25,14,14,14,44,41,46,60
ENSG00000070961.16,18607,15928,16092,16743,2252,2046,2220,2552
ENSG00000271614.1,144,105,99,98,89,99,82,87
ENSG00000258216.7,23,18,35,20,5,3,5,5
ENSG00000252207.1,0,0,1,0,0,0,2,0
ENSG00000257480.1,0,0,0,0,0,0,1,1
ENSG00000258290.1,0,0,0,1,0,0,0,0
ENSG00000257725.1,0,0,0,1,1,0,0,0
ENSG00000257194.2,69,49,40,50,5,6,12,6
ENSG00000258183.6,221,163,176,181,799,806,818,1072
ENSG00000286021.3,0,0,0,0,9,12,5,5
ENSG00000288102.1,0,0,0,0,1,2,2,1
ENSG00000197651.4,0,0,0,0,0,0,0,1
ENSG00000196243.5,0,0,0,0,1,0,0,2
ENSG00000083782.8,0,0,0,0,0,2,3,2
ENSG00000139329.5,1,1,1,1,0,0,0,0
ENSG00000011465.18,11,8,6,5,3,4,14,2
ENSG00000289605.1,0,0,0,0,0,0,0,0
ENSG00000258100.3,0,0,0,0,3,2,5,3
ENSG00000277738.1,0,2,0,0,0,0,0,0
ENSG00000258125.1,0,0,0,0,0,1,0,0
ENSG00000257242.9,27,29,12,20,3,4,3,2
ENSG00000286907.1,0,0,0,0,1,1,2,3
ENSG00000133639.6,13106,12979,9640,10703,6405,5644,5632,6879
ENSG00000245904.5,141,131,112,113,15,8,29,23
ENSG00000239201.1,1,0,0,1,4,5,6,6
ENSG00000277851.2,2,2,2,1,1,0,0,0
ENSG00000205057.6,1,1,0,1,1,0,1,0
ENSG00000257127.6,0,0,0,0,8,9,15,11
ENSG00000205056.9,2,1,0,3,3,2,6,6
ENSG00000258262.1,0,0,1,0,0,0,0,0
ENSG00000187510.11,1,0,1,1,1,1,1,4
ENSG00000102189.17,1071,947,972,927,189,180,180,230
ENSG00000258012.1,3,2,3,5,0,2,0,0
ENSG00000257195.1,4,9,4,11,1,2,1,0
ENSG00000257345.2,0,0,0,1,2,6,5,2
ENSG00000257322.7,0,0,0,0,0,0,4,0
ENSG00000207365.1,0,0,0,0,0,1,0,0
ENSG00000256393.1,37,33,21,22,14,20,21,20
ENSG00000257746.2,1,0,0,0,4,3,10,8
ENSG00000257210.1,8,7,3,7,5,1,2,2
ENSG00000258171.2,0,0,0,0,3,1,6,1
ENSG00000257512.1,0,0,0,6,0,1,1,0
ENSG00000257252.6,0,0,0,0,8,8,12,6
ENSG00000173598.14,156,160,125,155,155,150,171,161
ENSG00000177889.10,1530,1450,1137,1286,553,451,500,623
ENSG00000198015.14,991,922,806,766,360,402,349,459
ENSG00000246985.8,0,0,0,0,1,4,5,1
ENSG00000120833.14,12,9,4,12,10,4,16,9
ENSG00000186076.5,9,10,7,14,4,0,1,0
ENSG00000169372.13,85,91,60,78,90,88,80,108
ENSG00000258274.1,0,1,0,1,0,0,0,0
ENSG00000264978.2,1,1,0,0,0,0,0,0
ENSG00000258303.1,3,2,2,2,9,6,7,7
ENSG00000257283.1,0,1,0,1,0,2,4,0
ENSG00000271382.1,0,0,0,0,0,0,0,0
ENSG00000136040.9,1320,1343,1064,1310,167,207,191,186
ENSG00000258035.2,2,4,0,2,1,3,2,1
ENSG00000287237.1,0,0,0,1,0,0,3,0
ENSG00000258172.1,1,3,2,2,0,0,0,0
ENSG00000258365.1,5,9,4,9,3,0,1,1
ENSG00000173588.16,304,259,240,260,90,76,76,82
ENSG00000244391.3,0,0,0,0,0,0,0,1
ENSG00000213250.5,1,2,0,0,0,0,2,2
ENSG00000278916.1,2,3,2,0,1,1,2,1
ENSG00000244091.1,0,0,0,1,0,1,1,0
ENSG00000258357.1,2,6,2,2,3,0,0,2
ENSG00000236349.1,2,12,6,7,4,4,0,2
ENSG00000266099.1,0,0,0,0,0,1,0,0
ENSG00000057704.13,153,135,116,131,453,474,391,593
ENSG00000257847.1,1,0,0,0,1,0,0,0
ENSG00000216306.3,0,0,0,0,1,0,3,2
ENSG00000184752.14,464,457,361,418,253,202,234,283
ENSG00000120798.17,302,296,254,275,31,26,30,38
ENSG00000180263.14,74,71,66,71,68,57,70,94
ENSG00000257121.1,0,0,0,0,3,1,1,0
ENSG00000237774.3,9,10,6,13,1,3,4,5
ENSG00000028203.19,566,552,494,536,259,251,203,292
ENSG00000289437.1,5,2,3,5,5,5,10,6
ENSG00000202470.1,0,0,0,0,0,0,0,0
ENSG00000257666.1,0,0,1,0,0,0,0,0
ENSG00000212535.1,0,0,1,0,0,0,0,0
ENSG00000289476.1,1,0,0,0,0,2,3,2
ENSG00000199172.3,0,1,0,0,0,0,1,0
ENSG00000265917.1,1,1,1,0,0,0,0,0
ENSG00000257943.2,0,0,0,0,3,3,1,3
ENSG00000289510.1,0,2,1,0,1,0,1,2
ENSG00000222544.1,0,0,0,0,3,1,1,0
ENSG00000241556.1,30,31,20,31,6,4,7,3
ENSG00000111142.14,2504,2374,1898,2002,941,971,943,1038
ENSG00000136014.12,8,10,12,5,8,8,15,13
ENSG00000257150.4,0,1,1,1,0,0,1,0
ENSG00000212448.1,0,0,0,0,0,1,0,0
ENSG00000074527.13,0,0,0,0,0,2,0,0
ENSG00000258343.2,0,0,0,0,3,1,4,3
ENSG00000139343.11,525,464,397,436,151,154,153,199
ENSG00000165972.13,3,3,1,3,0,1,1,3
ENSG00000139344.8,2,5,5,2,2,2,1,0
ENSG00000084110.11,9,17,11,12,6,8,12,12
ENSG00000257878.2,0,0,1,0,0,0,0,1
ENSG00000111144.10,2222,2201,1953,2178,1044,1055,959,1133
ENSG00000257715.1,0,0,0,0,0,0,1,0
ENSG00000258251.1,0,0,0,0,0,0,1,0
ENSG00000277062.1,0,0,0,0,3,5,3,0
ENSG00000283422.1,2,1,1,0,5,1,5,2
ENSG00000111145.8,465,314,370,373,143,112,154,172
ENSG00000258177.1,0,0,0,1,0,0,0,3
ENSG00000287454.1,2,2,0,1,3,4,8,5
ENSG00000059758.8,1277,1099,993,1102,294,300,285,398
ENSG00000257169.1,2,1,2,0,0,0,2,0
ENSG00000258272.1,0,0,0,0,0,0,3,0
ENSG00000252827.1,0,0,0,0,2,0,0,1
ENSG00000188596.11,18,23,11,19,5,4,8,6
ENSG00000258846.1,16,21,9,19,6,5,6,4
ENSG00000139350.12,349,395,315,308,66,46,43,56
ENSG00000202368.1,0,0,0,0,2,2,1,1
ENSG00000257470.2,0,0,0,0,0,0,3,1
ENSG00000279190.1,1,0,0,0,1,0,4,1
ENSG00000286434.1,0,0,2,1,0,0,1,0
ENSG00000255794.10,2,0,0,0,2,2,4,2
ENSG00000257501.7,1,0,1,0,3,2,3,2
ENSG00000206899.1,0,1,0,0,0,0,0,0
ENSG00000258312.1,0,1,1,1,0,0,0,0
ENSG00000257580.1,0,0,0,1,0,0,0,0
ENSG00000286056.1,0,0,0,0,0,0,2,0
ENSG00000227825.4,42,41,41,56,2,2,3,4
ENSG00000245017.3,2,1,1,0,7,4,10,3
ENSG00000257167.3,58,66,36,44,0,0,1,4
ENSG00000120802.14,1369,1365,1070,1116,158,134,124,179
ENSG00000225185.3,7,5,3,1,1,2,0,1
ENSG00000075415.15,6607,5925,4983,5484,4706,4448,4428,5299
ENSG00000212443.1,1,1,0,3,2,0,4,1
ENSG00000166130.15,341,276,256,248,213,167,172,210
ENSG00000120868.14,553,435,432,433,61,51,74,67
ENSG00000185046.20,0,0,0,0,5,9,11,10
ENSG00000258204.1,1,2,0,1,2,3,0,2
ENSG00000214203.4,18,14,4,21,0,2,2,2
ENSG00000279148.1,10,6,7,8,3,4,6,3
ENSG00000111647.13,833,755,739,795,529,475,501,642
ENSG00000280088.1,95,84,59,65,15,13,7,15
ENSG00000257696.1,2,1,2,0,3,10,10,4
ENSG00000238105.7,5,6,0,7,6,4,9,6
ENSG00000257489.6,1,2,0,0,7,4,3,6
ENSG00000075089.10,332,319,282,258,131,112,105,135
ENSG00000166153.17,8,9,7,4,2,5,11,5
ENSG00000206790.1,0,0,0,0,0,0,0,0
ENSG00000136021.19,1974,1779,1613,1700,820,808,711,908
ENSG00000179520.11,0,0,0,0,3,1,2,3
ENSG00000012504.15,0,0,0,0,0,0,3,0
ENSG00000271177.1,0,0,0,0,1,0,0,1
ENSG00000139354.11,219,201,185,216,206,169,178,231
ENSG00000257803.2,0,2,1,3,0,0,3,2
ENSG00000151572.18,1,0,0,1,0,0,2,2
ENSG00000258033.1,3,0,3,1,1,0,5,1
ENSG00000256870.3,0,0,0,0,9,4,7,8
ENSG00000241744.1,0,0,1,0,0,2,4,0
ENSG00000120800.5,749,652,604,645,60,51,52,61
ENSG00000120805.14,1007,908,776,792,790,691,738,909
ENSG00000257543.1,2,0,1,1,1,2,0,0
ENSG00000239413.1,3,3,3,4,0,0,1,1
ENSG00000252366.1,0,0,0,0,0,1,1,2
ENSG00000166211.8,0,0,0,0,1,2,1,1
ENSG00000196091.15,0,0,0,0,3,1,3,3
ENSG00000274560.1,0,0,0,0,0,0,0,0
ENSG00000111666.11,153,171,120,156,77,65,59,76
ENSG00000199933.1,0,0,0,0,0,4,1,0
ENSG00000139351.15,2,1,2,2,4,3,5,5
ENSG00000111670.16,593,616,445,546,126,143,139,157
ENSG00000258230.2,0,0,0,2,0,0,0,0
ENSG00000223046.1,0,0,0,0,0,2,1,0
ENSG00000252863.1,0,0,0,0,3,3,4,5
ENSG00000258153.1,4,6,1,3,0,0,0,0
ENSG00000136048.14,1822,2055,1410,1683,186,189,182,168
ENSG00000257202.1,0,0,0,1,0,0,0,0
ENSG00000258288.1,0,0,0,0,1,2,3,0
ENSG00000120860.11,174,186,144,154,46,64,49,55
ENSG00000257222.1,2,0,0,1,10,3,14,7
ENSG00000075188.9,236,239,169,198,55,42,44,43
ENSG00000185480.12,45,52,33,41,4,8,5,9
ENSG00000281344.1,11,12,10,10,105,101,160,84
ENSG00000283052.1,1,1,0,0,5,2,0,2
ENSG00000017427.17,1,0,1,1,5,2,5,3
ENSG00000258169.1,0,0,0,0,1,1,1,2
ENSG00000171759.10,0,0,0,1,2,0,4,0
ENSG00000139352.4,0,0,1,0,1,3,0,0
ENSG00000288092.1,0,0,0,0,0,1,0,1
ENSG00000179088.16,0,0,0,0,2,0,4,4
ENSG00000257762.6,0,0,0,0,0,0,3,0
ENSG00000136011.15,4,0,3,1,7,4,13,6
